company,loc_city,loc_state,loc_country,rocket,year,status_rocket,mission_success
31,63,6,20,62.0,1998.0,1,1
18,53,17,8,62.0,,1,0
35,35,6,20,450.0,1998.0,1,1
6,57,6,20,62.0,1998.0,1,1
31,70,6,20,62.0,1998.0,1,1
19,114,2,10,62.0,1997.0,1,0
33,0,25,17,62.0,1997.0,0,1
36,126,32,20,40.0,1997.0,0,1
3,6,7,4,62.0,1997.0,1,1
6,62,5,20,62.0,1997.0,1,1
3,6,7,4,62.0,1997.0,1,1
52,118,2,10,62.0,1997.0,1,1
19,64,6,20,62.0,1997.0,1,1
7,41,27,3,30.8,1997.0,0,1
3,6,7,4,62.0,1997.0,1,1
32,18,28,9,62.0,1997.0,1,1
35,36,6,20,450.0,1997.0,1,1
6,62,5,20,62.0,1997.0,1,1
31,69,6,20,62.0,1997.0,1,1
6,56,6,20,62.0,1997.0,1,1
0,127,14,2,62.0,,0,0
13,7,7,4,62.0,1997.0,1,0
31,63,6,20,62.0,1997.0,1,1
31,71,5,20,62.0,1997.0,1,1
36,126,32,20,40.0,1997.0,0,1
7,30,35,3,62.0,1997.0,0,1
31,68,6,20,62.0,1997.0,1,1
19,64,6,20,62.0,1997.0,1,1
23,11,21,6,25.0,1997.0,1,0
6,62,5,20,62.0,1997.0,1,1
35,35,6,20,450.0,1997.0,1,1
52,109,18,17,62.0,1997.0,1,1
3,6,7,4,62.0,1997.0,1,1
52,88,18,17,62.0,1997.0,1,1
19,63,6,20,62.0,1997.0,1,1
3,6,7,4,62.0,1997.0,1,1
7,41,27,3,30.8,1997.0,0,1
36,125,5,20,40.0,1997.0,0,1
6,56,6,20,62.0,1997.0,1,1
31,75,5,20,62.0,1997.0,1,1
6,62,5,20,62.0,1997.0,1,1
7,30,35,3,62.0,1997.0,0,1
3,6,7,4,62.0,1997.0,1,1
35,35,6,20,450.0,1997.0,1,1
36,122,4,5,40.0,1997.0,0,1
19,64,6,20,62.0,1997.0,1,1
6,56,6,20,62.0,1997.0,1,1
6,62,5,20,62.0,1997.0,1,1
35,35,6,20,450.0,1997.0,1,1
3,6,7,4,62.0,1997.0,1,1
7,33,35,3,62.0,1997.0,1,1
3,6,7,4,62.0,1997.0,1,1
6,56,6,20,62.0,1997.0,1,1
52,111,2,10,62.0,1997.0,1,0
35,35,6,20,450.0,1997.0,1,1
52,110,18,17,62.0,1997.0,1,1
7,30,35,3,69.7,1997.0,0,1
6,62,5,20,62.0,1997.0,1,1
31,64,6,20,62.0,1997.0,1,1
36,122,4,5,40.0,1997.0,0,1
52,88,18,17,62.0,1997.0,1,1
3,6,7,4,62.0,1997.0,1,1
35,35,6,20,450.0,1997.0,1,1
31,72,5,20,35.0,1997.0,1,1
19,63,6,20,62.0,1997.0,1,1
33,0,25,17,62.0,1997.0,0,1
3,6,7,4,62.0,1997.0,1,1
31,68,6,20,62.0,1997.0,1,1
19,64,6,20,62.0,1997.0,1,1
52,104,18,17,62.0,1997.0,1,1
22,49,31,9,62.0,1997.0,1,1
35,35,6,20,450.0,1997.0,1,1
3,6,7,4,62.0,1997.0,1,1
6,56,6,20,62.0,1997.0,1,0
35,36,6,20,450.0,1997.0,1,1
31,71,5,20,62.0,1996.0,1,1
52,88,18,17,62.0,1996.0,1,1
19,64,6,20,62.0,1996.0,1,1
52,118,2,10,62.0,1996.0,1,1
35,36,6,20,450.0,1996.0,1,1
6,57,6,20,62.0,1996.0,1,1
19,63,6,20,62.0,1996.0,1,1
3,6,7,4,62.0,1996.0,1,1
6,56,6,20,62.0,1996.0,1,1
36,125,5,20,40.0,1996.0,0,0
52,110,18,17,62.0,1996.0,1,1
7,91,8,3,29.75,1996.0,0,1
35,35,6,20,450.0,1996.0,1,1
6,56,6,20,62.0,1996.0,1,1
3,6,7,4,62.0,1996.0,1,1
19,64,6,20,62.0,1996.0,1,1
52,88,18,17,62.0,1996.0,1,1
52,111,2,10,62.0,1996.0,1,1
40,109,18,17,62.0,1996.0,1,1
36,125,5,20,40.0,1996.0,0,1
7,33,35,3,62.0,1996.0,1,0
32,18,28,9,62.0,1996.0,1,1
52,109,18,17,62.0,1996.0,1,1
3,6,7,4,62.0,1996.0,1,1
31,63,6,20,62.0,1996.0,1,1
6,56,6,20,62.0,1996.0,1,1
3,6,7,4,62.0,1996.0,1,1
7,33,35,3,62.0,1996.0,1,1
31,68,6,20,62.0,1996.0,1,1
36,125,5,20,40.0,1996.0,0,1
35,36,6,20,450.0,1996.0,1,1
3,6,7,4,62.0,1996.0,1,1
13,7,7,4,62.0,1996.0,1,0
6,57,6,20,62.0,1996.0,1,1
35,36,6,20,450.0,1996.0,1,1
36,125,5,20,40.0,1996.0,1,1
3,6,7,4,62.0,1996.0,1,1
31,71,5,20,62.0,1996.0,1,1
31,64,6,20,62.0,1996.0,1,1
31,69,6,20,62.0,1996.0,1,1
52,88,18,17,62.0,1996.0,1,1
6,62,5,20,62.0,1996.0,1,1
3,6,7,4,62.0,1996.0,1,1
19,63,6,20,62.0,1996.0,1,1
6,57,6,20,62.0,1996.0,1,1
35,36,6,20,450.0,1996.0,1,1
23,11,21,6,25.0,1996.0,1,1
3,6,7,4,62.0,1996.0,1,1
36,125,5,20,40.0,1996.0,0,1
6,62,5,20,62.0,1996.0,1,1
35,36,6,20,450.0,1996.0,1,1
52,103,18,17,62.0,1996.0,1,1
6,57,6,20,62.0,1996.0,1,1
7,30,35,3,62.0,1996.0,0,0
3,6,7,4,62.0,1996.0,1,1
19,64,6,20,62.0,1996.0,1,1
52,88,18,17,62.0,1996.0,1,1
6,57,6,20,62.0,1996.0,1,1
3,6,7,4,62.0,1996.0,1,1
35,36,6,20,450.0,1996.0,1,1
6,56,6,20,62.0,1995.0,1,1
7,30,35,3,62.0,1995.0,1,1
52,102,2,10,62.0,1995.0,1,1
52,118,2,10,62.0,1995.0,1,1
31,63,6,20,62.0,1995.0,1,1
3,6,7,4,62.0,1995.0,1,1
31,71,5,20,62.0,1995.0,1,1
31,64,6,20,62.0,1995.0,1,1
7,30,35,3,62.0,1995.0,1,1
3,6,7,4,62.0,1995.0,1,1
35,35,6,20,450.0,1995.0,1,1
31,68,6,20,62.0,1995.0,1,1
6,62,5,20,62.0,1995.0,1,1
52,111,2,10,62.0,1995.0,1,1
12,44,32,20,20.0,1995.0,1,0
31,63,6,20,62.0,1995.0,1,1
35,36,6,20,450.0,1995.0,1,1
3,6,7,4,62.0,1995.0,1,1
52,88,18,17,62.0,1995.0,1,0
3,6,7,4,62.0,1995.0,1,1
35,35,6,20,450.0,1995.0,1,1
6,57,6,20,62.0,1995.0,1,0
52,104,18,17,62.0,1995.0,1,1
3,6,7,4,62.0,1995.0,1,1
19,64,6,20,62.0,1995.0,1,1
31,75,5,20,62.0,1995.0,1,0
52,109,18,17,62.0,1995.0,1,1
3,6,7,4,62.0,1995.0,1,1
40,109,18,17,62.0,1995.0,1,1
31,63,6,20,62.0,1995.0,1,1
35,36,6,20,450.0,1995.0,1,1
31,69,6,20,62.0,1995.0,1,1
3,6,7,4,62.0,1995.0,1,1
52,88,18,17,62.0,1995.0,1,1
35,35,6,20,450.0,1995.0,1,1
36,125,5,20,40.0,1995.0,0,0
3,6,7,4,62.0,1995.0,1,1
52,118,2,10,62.0,1995.0,1,1
31,63,6,20,62.0,1995.0,1,1
52,93,18,17,62.0,1995.0,1,1
31,64,6,20,62.0,1995.0,1,1
3,6,7,4,62.0,1995.0,1,1
31,68,6,20,62.0,1995.0,1,1
3,6,7,4,62.0,1995.0,1,1
19,63,6,20,62.0,1995.0,1,1
18,53,17,8,62.0,,1,1
36,125,5,20,40.0,1995.0,1,1
3,6,7,4,62.0,1995.0,1,1
33,92,18,17,62.0,1995.0,1,0
17,67,5,20,62.0,1995.0,1,1
19,64,6,20,62.0,1995.0,1,1
52,88,18,17,62.0,1995.0,1,1
32,18,28,9,62.0,1995.0,1,1
52,88,18,17,62.0,1995.0,1,1
35,35,6,20,450.0,1995.0,1,1
35,36,6,20,450.0,1995.0,1,1
31,63,6,20,62.0,1995.0,1,1
7,30,35,3,62.0,1995.0,1,0
52,88,18,17,62.0,1995.0,1,1
22,49,31,9,62.0,1995.0,1,0
19,64,6,20,62.0,1995.0,1,1
17,67,5,20,62.0,1994.0,1,1
52,96,2,10,62.0,,1,1
52,104,18,17,62.0,1994.0,1,1
34,68,6,20,62.0,1994.0,1,1
52,88,18,17,62.0,1994.0,1,1
52,110,18,17,62.0,1994.0,1,1
3,6,7,4,62.0,1994.0,1,0
7,30,35,3,69.7,1994.0,0,0
31,63,6,20,62.0,1994.0,1,1
52,104,18,17,62.0,1994.0,1,1
52,111,2,10,62.0,1994.0,1,1
52,111,2,10,62.0,1994.0,1,1
35,36,6,20,450.0,1994.0,1,1
52,118,2,10,62.0,1994.0,1,1
6,57,6,20,62.0,1994.0,1,1
3,6,7,4,62.0,1994.0,1,1
23,11,21,6,25.0,1994.0,1,1
52,104,18,17,62.0,1994.0,1,1
3,6,7,4,62.0,1994.0,1,1
31,64,6,20,62.0,1994.0,1,1
35,35,6,20,450.0,1994.0,1,1
52,88,18,17,62.0,1994.0,1,1
35,36,6,20,450.0,1994.0,1,1
3,6,7,4,62.0,1994.0,1,1
36,51,5,20,40.0,1994.0,1,1
17,67,5,20,62.0,1994.0,1,1
32,18,28,9,62.0,1994.0,1,1
7,30,35,3,62.0,1994.0,1,1
34,69,6,20,62.0,1994.0,1,1
52,111,2,10,62.0,1994.0,1,1
52,110,18,17,62.0,1994.0,1,1
3,6,7,4,62.0,1994.0,1,1
52,93,18,17,62.0,1994.0,1,1
31,63,6,20,62.0,1994.0,1,1
52,88,18,17,62.0,,1,1
7,33,35,3,62.0,1994.0,1,1
52,90,18,17,62.0,1994.0,1,1
3,6,7,4,62.0,1994.0,1,1
35,35,6,20,450.0,1994.0,1,1
7,91,8,3,29.75,1994.0,0,1
36,125,5,20,40.0,1994.0,0,0
31,64,6,20,62.0,1994.0,1,1
3,6,7,4,62.0,1994.0,1,1
52,104,18,17,62.0,1994.0,1,0
36,51,5,20,40.0,1994.0,1,0
23,78,21,6,62.0,1994.0,1,1
34,69,6,20,62.0,1994.0,1,1
52,90,18,17,62.0,1994.0,1,1
52,111,2,10,62.0,1994.0,1,1
31,64,6,20,62.0,1994.0,1,1
35,35,6,20,450.0,1994.0,1,1
6,57,6,20,62.0,1994.0,1,1
36,74,5,20,45.0,1994.0,0,1
6,56,6,20,62.0,1994.0,1,1
35,36,6,20,450.0,1994.0,1,1
52,104,18,17,62.0,1994.0,1,1
52,103,18,17,62.0,1994.0,1,1
7,30,35,3,69.7,1994.0,0,1
34,68,6,20,62.0,1994.0,1,1
32,18,28,9,62.0,1994.0,1,1
35,35,6,20,450.0,1994.0,1,1
34,72,5,20,35.0,1994.0,1,1
52,103,18,17,62.0,1994.0,1,1
3,6,7,4,62.0,1994.0,1,0
52,109,18,17,62.0,1993.0,1,1
3,6,7,4,62.0,1993.0,1,1
17,64,6,20,62.0,1993.0,1,1
6,56,6,20,62.0,1993.0,1,1
35,36,6,20,450.0,1993.0,1,1
17,63,6,20,62.0,1993.0,1,1
3,6,7,4,62.0,1993.0,1,1
52,88,18,17,62.0,1993.0,1,1
6,57,6,20,62.0,1993.0,1,1
52,88,18,17,62.0,1993.0,1,1
3,6,7,4,62.0,1993.0,1,1
35,36,6,20,450.0,1993.0,1,1
7,91,8,3,30.8,1993.0,0,1
34,72,5,20,35.0,1993.0,1,0
3,6,7,4,62.0,1993.0,1,1
23,11,21,6,25.0,1993.0,1,0
52,118,2,10,62.0,1993.0,1,1
52,111,2,10,62.0,1993.0,1,1
35,36,6,20,450.0,1993.0,1,1
17,64,6,20,62.0,1993.0,1,1
52,103,18,17,62.0,1993.0,1,1
6,57,6,20,62.0,1993.0,1,1
52,93,18,17,62.0,1993.0,1,1
17,67,5,20,62.0,1993.0,1,1
52,109,18,17,62.0,1993.0,1,1
34,71,5,20,62.0,1993.0,1,0
3,6,7,4,62.0,1993.0,1,1
17,63,6,20,62.0,1993.0,1,1
52,118,2,10,62.0,1993.0,1,1
6,56,6,20,62.0,1993.0,1,1
3,6,7,4,62.0,1993.0,1,1
52,103,18,17,62.0,1993.0,1,1
35,36,6,20,450.0,1993.0,1,1
52,88,18,17,62.0,1993.0,1,1
52,110,18,17,62.0,1993.0,1,1
6,56,6,20,62.0,1993.0,1,1
3,6,7,4,62.0,1993.0,1,1
52,103,18,17,62.0,1993.0,1,1
52,118,2,10,62.0,1993.0,1,1
35,35,6,20,450.0,1993.0,1,1
36,51,5,20,40.0,1993.0,1,1
52,110,18,17,62.0,1993.0,1,1
52,103,18,17,62.0,1993.0,1,1
52,93,18,17,62.0,1993.0,1,1
35,36,6,20,450.0,1993.0,1,1
52,110,18,17,62.0,1993.0,1,1
52,90,18,17,62.0,1993.0,1,1
52,118,2,10,62.0,1993.0,1,1
6,56,6,20,62.0,1993.0,1,1
52,111,2,10,62.0,1993.0,1,1
17,64,6,20,62.0,1993.0,1,0
33,92,18,17,62.0,1993.0,0,1
52,103,18,17,62.0,1993.0,1,1
22,49,31,9,62.0,1993.0,1,1
36,50,6,20,40.0,1993.0,1,1
52,90,18,17,62.0,1993.0,1,1
6,56,6,20,62.0,1993.0,1,1
52,93,18,17,62.0,1993.0,1,1
35,36,6,20,450.0,1993.0,1,1
52,110,18,17,62.0,1993.0,1,1
52,90,18,17,62.0,1993.0,1,1
52,104,18,17,62.0,1992.0,1,1
52,111,2,10,62.0,1992.0,1,1
52,104,18,17,62.0,1992.0,1,1
7,30,35,3,62.0,1992.0,1,0
6,57,6,20,62.0,1992.0,1,1
35,35,6,20,450.0,1992.0,1,1
52,109,18,17,62.0,1992.0,1,1
3,6,7,4,62.0,1992.0,1,1
34,71,5,20,62.0,1992.0,1,1
52,109,18,17,62.0,1992.0,1,1
52,104,18,17,62.0,1992.0,1,1
6,56,6,20,62.0,1992.0,1,1
52,93,18,17,62.0,1992.0,1,1
52,111,2,10,62.0,1992.0,1,1
52,90,18,17,62.0,1992.0,1,1
3,6,7,4,62.0,1992.0,1,1
35,36,6,20,450.0,1992.0,1,1
52,103,18,17,62.0,1992.0,1,1
52,109,18,17,62.0,1992.0,1,1
6,57,6,20,62.0,1992.0,1,1
7,91,8,3,30.8,1992.0,0,1
34,68,6,20,136.6,1992.0,1,1
35,36,6,20,450.0,1992.0,1,1
3,6,7,4,62.0,1992.0,1,1
6,56,6,20,62.0,1992.0,1,1
17,64,6,20,62.0,1992.0,1,0
7,30,35,3,62.0,1992.0,1,1
52,88,18,17,62.0,1992.0,1,1
3,6,7,4,62.0,1992.0,1,1
7,91,8,3,29.75,1992.0,0,1
52,109,18,17,62.0,1992.0,1,1
35,36,6,20,450.0,1992.0,1,1
6,56,6,20,62.0,1992.0,1,1
6,57,6,20,62.0,1992.0,1,1
40,103,18,17,62.0,1992.0,1,1
3,6,7,4,62.0,1992.0,1,1
40,109,18,17,62.0,1992.0,1,1
6,57,6,20,62.0,1992.0,1,1
17,63,6,20,62.0,1992.0,1,1
40,90,18,17,62.0,1992.0,1,1
35,35,6,20,450.0,1992.0,1,1
17,64,6,20,62.0,1992.0,1,1
6,56,6,20,62.0,1992.0,1,1
40,90,18,17,62.0,1992.0,1,1
6,57,6,20,62.0,1992.0,1,1
35,36,6,20,450.0,1992.0,1,1
34,72,5,20,35.0,1992.0,1,1
3,6,7,4,62.0,1992.0,1,1
40,88,18,17,62.0,1992.0,1,1
6,57,6,20,62.0,1992.0,1,1
35,35,6,20,450.0,1992.0,1,1
6,57,6,20,62.0,1992.0,1,1
17,64,6,20,62.0,1992.0,1,1
40,88,18,17,62.0,1992.0,1,1
52,110,18,17,62.0,1992.0,1,1
3,6,7,4,62.0,1992.0,1,1
40,90,18,17,62.0,1992.0,1,1
32,18,28,9,62.0,1992.0,1,1
17,63,6,20,62.0,1992.0,1,1
40,111,2,10,62.0,1992.0,1,0
40,109,18,17,62.0,1992.0,1,1
35,35,6,20,450.0,1992.0,1,1
7,33,35,3,62.0,1991.0,1,0
40,96,2,10,62.0,,1,1
54,104,18,17,62.0,1991.0,1,1
3,6,7,4,62.0,1991.0,1,1
17,64,6,20,62.0,1991.0,1,1
17,67,5,20,62.0,1991.0,1,1
40,90,18,17,62.0,1991.0,1,1
35,35,6,20,450.0,1991.0,1,1
40,103,18,17,62.0,1991.0,1,1
34,71,5,20,62.0,1991.0,1,1
3,6,7,4,62.0,1991.0,1,1
40,88,18,17,62.0,1991.0,1,1
40,104,18,17,62.0,1991.0,1,1
3,6,7,4,62.0,1991.0,1,1
40,110,18,17,62.0,1991.0,1,1
35,35,6,20,450.0,1991.0,1,1
40,111,2,10,62.0,1991.0,1,0
22,49,31,9,62.0,1991.0,1,1
40,102,2,10,62.0,1991.0,1,1
32,18,28,9,62.0,1991.0,1,1
32,77,28,9,62.0,1991.0,1,1
40,88,18,17,62.0,1991.0,1,1
40,104,18,17,62.0,1991.0,1,1
3,6,7,4,62.0,1991.0,1,1
35,35,6,20,450.0,1991.0,1,1
40,110,18,17,62.0,1991.0,1,1
36,51,5,20,40.0,1991.0,1,0
3,6,7,4,62.0,1991.0,1,1
6,56,6,20,62.0,1991.0,1,1
40,88,18,17,62.0,1991.0,1,0
40,110,18,17,62.0,1991.0,1,1
40,104,18,17,62.0,1991.0,1,1
40,90,18,17,62.0,1991.0,1,1
35,36,6,20,450.0,1991.0,1,1
40,104,18,17,62.0,1991.0,1,1
6,57,6,20,62.0,1991.0,1,1
40,104,18,17,62.0,1991.0,1,1
17,67,5,20,62.0,1991.0,1,1
35,35,6,20,450.0,1991.0,1,1
40,104,18,17,62.0,1991.0,1,1
17,64,6,20,62.0,1991.0,1,0
40,88,18,17,62.0,1991.0,1,1
6,57,6,20,62.0,1991.0,1,1
35,36,6,20,450.0,1991.0,1,1
3,6,7,4,62.0,1991.0,1,1
40,109,18,17,62.0,1991.0,1,1
40,88,18,17,62.0,1991.0,1,1
40,90,18,17,62.0,1991.0,1,1
6,57,6,20,62.0,1991.0,1,1
34,71,5,20,62.0,1991.0,1,1
3,6,7,4,62.0,1991.0,1,1
40,90,18,17,62.0,1991.0,1,1
40,109,18,17,62.0,1991.0,1,1
40,90,18,17,62.0,1991.0,1,1
40,90,18,17,62.0,1991.0,1,1
40,90,18,17,62.0,,1,1
40,118,2,10,62.0,1991.0,1,1
3,6,7,4,62.0,1991.0,1,1
6,57,6,20,62.0,1991.0,1,1
40,104,18,17,62.0,1990.0,1,1
40,90,18,17,62.0,1990.0,1,1
40,118,2,10,62.0,1990.0,1,1
35,36,6,20,450.0,1990.0,1,1
17,67,5,20,62.0,1990.0,1,1
40,104,18,17,62.0,,1,1
6,56,6,20,62.0,1990.0,1,1
40,109,18,17,62.0,1990.0,1,1
40,87,2,10,62.0,,1,1
3,6,7,4,62.0,1990.0,1,1
40,93,18,17,62.0,1990.0,1,1
35,35,6,20,450.0,1990.0,1,1
40,118,2,10,62.0,1990.0,1,1
34,69,6,20,62.0,1990.0,1,1
6,57,6,20,62.0,1990.0,1,1
6,57,6,20,62.0,1990.0,1,1
3,6,7,4,62.0,1990.0,1,1
35,36,6,20,450.0,1990.0,1,1
7,91,8,3,30.8,1990.0,0,1
40,112,2,10,62.0,1990.0,1,0
6,56,6,20,62.0,1990.0,1,1
40,103,18,17,62.0,1990.0,1,1
40,110,18,17,62.0,1990.0,1,1
40,90,18,17,62.0,1990.0,1,1
7,0,27,3,62.0,1990.0,1,1
3,6,7,4,62.0,1990.0,1,1
40,90,18,17,62.0,1990.0,1,1
32,18,28,9,62.0,1990.0,1,1
32,77,28,9,62.0,1990.0,1,1
40,110,18,17,62.0,1990.0,1,1
40,118,2,10,62.0,1990.0,1,1
40,110,18,17,62.0,1990.0,1,1
40,104,18,17,62.0,1990.0,1,1
40,103,18,17,62.0,1990.0,1,1
17,64,6,20,62.0,1990.0,1,1
40,93,18,17,62.0,1990.0,1,1
3,6,7,4,62.0,1990.0,1,1
7,30,35,3,62.0,1990.0,1,1
40,103,18,17,62.0,1990.0,1,1
34,68,6,20,136.6,1990.0,1,1
40,109,18,17,62.0,1990.0,1,0
40,109,18,17,62.0,1990.0,1,1
6,57,6,20,62.0,1990.0,1,1
34,69,6,20,62.0,1990.0,1,1
6,56,6,20,62.0,1990.0,1,1
40,112,2,10,62.0,1990.0,1,1
40,93,18,17,62.0,1990.0,1,1
40,110,18,17,62.0,1990.0,1,1
40,89,18,17,62.0,1990.0,1,1
35,36,6,20,450.0,1990.0,1,1
40,90,18,17,62.0,1990.0,1,1
6,57,6,20,62.0,1990.0,1,1
31,67,5,20,62.0,1990.0,1,1
7,33,35,3,62.0,1990.0,1,1
40,90,18,17,62.0,1990.0,1,1
36,51,5,20,40.0,1990.0,1,1
18,53,17,8,62.0,,1,1
40,109,18,17,62.0,1990.0,1,1
6,56,6,20,62.0,1990.0,1,1
40,90,18,17,62.0,1990.0,1,1
40,118,2,10,62.0,1990.0,1,1
34,68,6,20,136.6,1990.0,1,0
35,35,6,20,450.0,1990.0,1,1
40,104,18,17,62.0,1990.0,1,1
40,89,18,17,62.0,1990.0,1,1
3,6,7,4,62.0,1990.0,1,0
6,57,6,20,62.0,1990.0,1,1
32,18,28,9,62.0,1990.0,1,1
32,77,28,9,62.0,1990.0,1,1
40,89,18,17,62.0,,1,1
7,33,35,3,62.0,1990.0,1,1
6,56,6,20,62.0,1990.0,1,1
40,103,18,17,62.0,1990.0,1,1
6,56,6,20,62.0,1990.0,1,1
22,49,31,9,62.0,1990.0,1,1
40,110,18,17,62.0,1990.0,1,1
3,6,7,4,62.0,1990.0,1,1
40,90,18,17,62.0,1990.0,1,1
35,35,6,20,450.0,1990.0,1,1
34,68,6,20,136.6,1990.0,1,1
40,104,18,17,62.0,,1,1
6,57,6,20,62.0,1989.0,1,1
40,109,18,17,62.0,1989.0,1,1
40,118,2,10,62.0,1989.0,1,1
40,93,18,17,62.0,1989.0,1,1
35,36,6,20,450.0,1989.0,1,1
3,6,7,4,62.0,1989.0,1,1
40,103,18,17,62.0,1989.0,1,1
35,36,6,20,450.0,1989.0,1,1
40,104,18,17,62.0,1989.0,1,1
40,118,2,10,62.0,1989.0,1,1
40,110,18,17,62.0,1989.0,1,1
17,64,6,20,62.0,1989.0,1,1
40,103,18,17,62.0,1989.0,1,1
34,72,5,20,35.0,1989.0,1,1
32,18,28,9,62.0,1989.0,1,1
34,68,6,20,62.0,1989.0,1,1
40,104,18,17,62.0,1989.0,1,1
6,57,6,20,62.0,1989.0,1,1
6,56,6,20,62.0,1989.0,1,1
3,6,7,4,62.0,1989.0,1,1
35,36,6,20,450.0,1989.0,1,1
40,90,18,17,62.0,1989.0,1,1
40,118,2,10,62.0,1989.0,1,1
3,5,7,4,62.0,1989.0,1,1
40,90,18,17,62.0,1989.0,1,1
34,69,6,20,62.0,1989.0,1,1
40,90,18,17,62.0,1989.0,1,1
6,56,6,20,62.0,1989.0,1,1
40,104,18,17,62.0,1989.0,1,0
40,109,18,17,62.0,1989.0,1,1
40,89,18,17,62.0,1989.0,1,1
3,6,7,4,62.0,1989.0,1,1
23,78,21,6,62.0,1989.0,1,0
34,68,6,20,62.0,1989.0,1,1
35,36,6,20,450.0,1989.0,1,1
40,89,18,17,62.0,1989.0,1,1
3,5,7,4,62.0,1989.0,1,1
11,56,6,20,62.0,1989.0,1,1
40,89,18,17,62.0,1989.0,1,1
35,36,6,20,450.0,1989.0,1,1
3,6,7,4,62.0,1989.0,1,1
40,104,18,17,62.0,1989.0,1,1
40,89,18,17,62.0,1989.0,1,1
40,89,18,17,62.0,1989.0,1,1
22,49,31,9,62.0,1989.0,1,1
40,82,2,10,62.0,1989.0,1,1
40,89,18,17,62.0,,1,1
6,56,6,20,62.0,1989.0,1,1
40,109,18,17,62.0,1989.0,1,1
40,103,18,17,62.0,1989.0,1,1
3,5,7,4,62.0,1989.0,1,1
40,109,18,17,62.0,1988.0,1,1
40,103,18,17,62.0,,1,1
40,109,18,17,62.0,1988.0,1,1
7,33,35,3,62.0,1988.0,1,1
3,6,7,4,62.0,1988.0,1,1
35,36,6,20,450.0,1988.0,1,1
40,111,2,10,62.0,1988.0,1,1
40,117,2,10,62.0,1988.0,1,1
40,85,2,10,5000.0,1988.0,1,1
34,71,5,20,62.0,1988.0,1,1
3,5,7,4,62.0,1988.0,1,1
40,107,18,17,62.0,1988.0,1,1
40,103,18,17,62.0,1988.0,1,1
40,107,18,17,62.0,1988.0,1,1
35,35,6,20,450.0,1988.0,1,1
40,107,18,17,62.0,1988.0,1,1
17,67,5,20,62.0,1988.0,1,1
18,53,17,8,62.0,,1,1
32,18,28,9,62.0,1988.0,1,1
3,6,7,4,62.0,1988.0,1,1
7,0,27,3,62.0,1988.0,1,1
34,72,5,20,35.0,1988.0,1,1
34,68,6,20,62.0,1988.0,1,0
40,93,18,17,62.0,1988.0,1,1
7,91,8,3,30.8,1988.0,0,1
23,78,21,6,62.0,1988.0,1,0
40,88,18,17,62.0,1988.0,1,1
40,104,18,17,62.0,1988.0,1,1
3,5,7,4,62.0,1988.0,1,1
40,90,18,17,62.0,1988.0,1,1
40,88,18,17,62.0,1988.0,1,1
40,103,18,17,62.0,1988.0,1,1
40,116,9,17,62.0,,1,1
40,90,18,17,62.0,1988.0,1,1
13,6,7,4,62.0,1988.0,1,1
40,104,18,17,62.0,1988.0,1,1
40,104,18,17,62.0,1988.0,1,1
40,103,18,17,62.0,1988.0,1,1
40,117,2,10,62.0,1988.0,1,1
40,110,18,17,62.0,1988.0,1,1
3,5,7,4,62.0,1988.0,1,1
40,111,2,10,62.0,1988.0,1,1
40,102,2,10,62.0,1988.0,1,1
40,90,18,17,62.0,1988.0,1,1
2,79,20,11,62.0,1988.0,1,1
40,88,18,17,62.0,1988.0,1,1
40,110,18,17,62.0,1988.0,1,1
40,102,2,10,62.0,1988.0,1,1
40,104,18,17,62.0,1988.0,1,1
40,117,2,10,62.0,1988.0,1,1
3,5,7,4,62.0,1988.0,1,1
40,82,2,10,62.0,1988.0,1,1
40,88,18,17,62.0,1988.0,1,1
7,33,35,3,62.0,1988.0,1,1
40,107,18,17,62.0,1988.0,1,1
32,18,28,9,62.0,1988.0,1,1
17,67,5,20,62.0,1988.0,1,1
40,103,18,17,62.0,1988.0,1,1
40,103,18,17,62.0,1988.0,1,1
40,90,18,17,62.0,1987.0,1,1
40,107,18,17,62.0,1987.0,1,1
40,116,9,17,62.0,,1,1
40,90,18,17,62.0,1987.0,1,1
40,118,2,10,62.0,1987.0,1,1
40,88,18,17,62.0,1987.0,1,1
34,68,6,20,62.0,1987.0,1,1
3,6,7,4,62.0,1987.0,1,1
34,71,5,20,62.0,1987.0,1,1
40,103,18,17,62.0,1987.0,1,1
40,90,18,17,62.0,1987.0,1,1
40,117,2,10,62.0,1987.0,1,1
3,5,7,4,62.0,1987.0,1,1
7,91,8,3,30.8,1987.0,0,1
40,103,18,17,62.0,1987.0,1,1
40,111,2,10,62.0,1987.0,1,1
40,116,9,17,62.0,,1,1
32,18,28,9,62.0,1987.0,1,1
40,103,18,17,62.0,1987.0,1,1
7,91,8,3,30.8,1987.0,0,1
40,111,2,10,62.0,1987.0,1,1
40,104,18,17,62.0,1987.0,1,1
40,89,18,17,62.0,1987.0,1,1
40,118,2,10,62.0,1987.0,1,1
40,89,18,17,62.0,1987.0,1,1
40,104,18,17,62.0,1987.0,1,1
40,88,18,17,62.0,1987.0,1,1
17,67,5,20,62.0,1987.0,1,1
40,117,2,10,62.0,1987.0,1,1
40,88,18,17,62.0,1987.0,1,1
40,110,18,17,62.0,1987.0,1,1
40,88,18,17,62.0,1987.0,1,1
40,93,18,17,62.0,1987.0,1,1
40,101,2,10,5000.0,1987.0,1,1
17,66,5,20,62.0,1987.0,1,1
